"material","LCstage","disposition","corporateSource","impactCategory","impactUnits","impliedMiles","impactFactor","gabiExportDate","wicImportDate"
"TinnedCan","endOfLife","combustionNoER","TRACI 2.1","Ecotoxicity","CTUe",180,90.3956111985806,2020-11-06,2020-11-27
"TinnedCan","endOfLife","landfilling","TRACI 2.1","Ecotoxicity","CTUe",180,18.1188489938749,2020-11-06,2020-11-27
"TinnedCan","endOfLife","recycling","TRACI 2.1","Ecotoxicity","CTUe",180,-21.5179426307821,2020-11-06,2020-11-27
"TinnedCan","endOfLifeTransport","combustionNoER","TRACI 2.1","Ecotoxicity","CTUe",180,5.52289198823081,2020-11-06,2020-11-27
"TinnedCan","endOfLifeTransport","landfilling","TRACI 2.1","Ecotoxicity","CTUe",180,5.52289198823081,2020-11-06,2020-11-27
"TinnedCan","endOfLifeTransport","recycling","TRACI 2.1","Ecotoxicity","CTUe",180,5.52289198823081,2020-11-06,2020-11-27
"TinnedCan","production","production","TRACI 2.1","Ecotoxicity","CTUe",180,180.08320139021,2020-11-06,2020-11-27
"Wood","endOfLife","combustion","TRACI 2.1","Ecotoxicity","CTUe",180,-4.62880137185758,2020-11-06,2020-11-27
"Wood","endOfLife","composting","TRACI 2.1","Ecotoxicity","CTUe",180,2136.58781332184,2020-11-06,2020-11-27
"Wood","endOfLife","landfilling","TRACI 2.1","Ecotoxicity","CTUe",180,3.137357505627,2020-11-06,2020-11-27
"Wood","endOfLifeTransport","combustion","TRACI 2.1","Ecotoxicity","CTUe",180,5.52289198823081,2020-11-06,2020-11-27
"Wood","endOfLifeTransport","composting","TRACI 2.1","Ecotoxicity","CTUe",180,5.52289198823081,2020-11-06,2020-11-27
"Wood","endOfLifeTransport","landfilling","TRACI 2.1","Ecotoxicity","CTUe",180,5.52289198823081,2020-11-06,2020-11-27
"Wood","production","production","TRACI 2.1","Ecotoxicity","CTUe",180,348.555183150025,2020-11-06,2020-11-27
"YardDebris","endOfLife","anaerobicDigestion","TRACI 2.1","Ecotoxicity","CTUe",180,1169.41618340364,2020-11-06,2020-11-27
"YardDebris","endOfLife","combustion","TRACI 2.1","Ecotoxicity","CTUe",180,-3.02536669554474,2020-11-06,2020-11-27
"YardDebris","endOfLife","combustionNoER","TRACI 2.1","Ecotoxicity","CTUe",180,1.12543620112576,2020-11-06,2020-11-27
"YardDebris","endOfLife","composting","TRACI 2.1","Ecotoxicity","CTUe",180,2136.58781332184,2020-11-06,2020-11-27
"YardDebris","endOfLife","landfilling","TRACI 2.1","Ecotoxicity","CTUe",180,3.46181187797881,2020-11-06,2020-11-27
"YardDebris","endOfLifeTransport","anaerobicDigestion","TRACI 2.1","Ecotoxicity","CTUe",180,5.52289198823081,2020-11-06,2020-11-27
"YardDebris","endOfLifeTransport","combustion","TRACI 2.1","Ecotoxicity","CTUe",180,5.52171064163452,2020-11-06,2020-11-27
"YardDebris","endOfLifeTransport","combustionNoER","TRACI 2.1","Ecotoxicity","CTUe",180,5.52171064163452,2020-11-06,2020-11-27
"YardDebris","endOfLifeTransport","composting","TRACI 2.1","Ecotoxicity","CTUe",180,5.52289198823081,2020-11-06,2020-11-27
"YardDebris","endOfLifeTransport","landfilling","TRACI 2.1","Ecotoxicity","CTUe",180,5.52171064163452,2020-11-06,2020-11-27
"YardDebris","production","production","TRACI 2.1","Ecotoxicity","CTUe",180,50.0906318959491,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLife","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.00020828460587197,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.0252949948371486,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-0.18855017445999,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLifeTransport","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"AcceptedOtherSteel","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"AcceptedOtherSteel","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,0.341246281222833,2020-11-06,2020-11-27
"Aluminum","endOfLife","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.0241032853176267,2020-11-06,2020-11-27
"Aluminum","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.00969916737496192,2020-11-06,2020-11-27
"Aluminum","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-0.241354008317335,2020-11-06,2020-11-27
"Aluminum","endOfLifeTransport","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Aluminum","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Aluminum","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Aluminum","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,0.508488898074607,2020-11-06,2020-11-27
"AsepticContainers","endOfLife","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,-0.0367835115121026,2020-11-06,2020-11-27
"AsepticContainers","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.401351783299944,2020-11-06,2020-11-27
"AsepticContainers","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-1.47980684243712,2020-11-06,2020-11-27
"AsepticContainers","endOfLifeTransport","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"AsepticContainers","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"AsepticContainers","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"AsepticContainers","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,0.587206643872864,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLife","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,-0.0160955565411194,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLife","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.0220137750424583,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.125384744127634,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.0313771040079974,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLifeTransport","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLifeTransport","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"AsphaltRoofing","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"AsphaltRoofing","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,0.0908677869809104,2020-11-06,2020-11-27
"Cardboard","endOfLife","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,-0.010240855122116,2020-11-06,2020-11-27
"Cardboard","endOfLife","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.0222716857773963,2020-11-06,2020-11-27
"Cardboard","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.487708298140568,2020-11-06,2020-11-27
"Cardboard","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-1.31866035556179,2020-11-06,2020-11-27
"Cardboard","endOfLifeTransport","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120028655389637,2020-11-06,2020-11-27
"Cardboard","endOfLifeTransport","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120028655389637,2020-11-06,2020-11-27
"Cardboard","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Cardboard","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Cardboard","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,1.68379514384011,2020-11-06,2020-11-27
"Carpeting","endOfLife","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,-0.0562943983998656,2020-11-06,2020-11-27
"Carpeting","endOfLife","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.0199242647672898,2020-11-06,2020-11-27
"Carpeting","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.241070320880307,2020-11-06,2020-11-27
"Carpeting","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-0.100713026424679,2020-11-06,2020-11-27
"Carpeting","endOfLifeTransport","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Carpeting","endOfLifeTransport","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Carpeting","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Carpeting","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Carpeting","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,0.891778082682113,2020-11-06,2020-11-27
"Electronics","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.547137537584746,2020-11-06,2020-11-27
"Electronics","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-47.4492120351139,2020-11-06,2020-11-27
"Electronics","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"Electronics","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"Electronics","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,554.932701438097,2020-11-06,2020-11-27
"EPS","endOfLife","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,-0.128150626300175,2020-11-06,2020-11-27
"EPS","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.241070320880307,2020-11-06,2020-11-27
"EPS","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-0.079937345741397,2020-11-06,2020-11-27
"EPS","endOfLifeTransport","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"EPS","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"EPS","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"EPS","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,0.26267981522755,2020-11-06,2020-11-27
"FoodWaste","endOfLife","anaerobicDigestion","TRACI 2.1","Eutrophication","kg N eq.",180,0.307444850516307,2020-11-06,2020-11-27
"FoodWaste","endOfLife","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.0232181932133061,2020-11-06,2020-11-27
"FoodWaste","endOfLife","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.0327718442821019,2020-11-06,2020-11-27
"FoodWaste","endOfLife","composting","TRACI 2.1","Eutrophication","kg N eq.",180,0.0566137868360415,2020-11-06,2020-11-27
"FoodWaste","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,1.58400439335601,2020-11-06,2020-11-27
"FoodWaste","endOfLifeTransport","anaerobicDigestion","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"FoodWaste","endOfLifeTransport","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"FoodWaste","endOfLifeTransport","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"FoodWaste","endOfLifeTransport","composting","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"FoodWaste","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"FoodWaste","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,16.3967932232144,2020-11-06,2020-11-27
"FreezerBoxes","endOfLife","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,-0.0358254088545072,2020-11-06,2020-11-27
"FreezerBoxes","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.428562445451825,2020-11-06,2020-11-27
"FreezerBoxes","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-1.64089550580455,2020-11-06,2020-11-27
"FreezerBoxes","endOfLifeTransport","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"FreezerBoxes","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"FreezerBoxes","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"FreezerBoxes","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,0.595084386897158,2020-11-06,2020-11-27
"GableTopCartons","endOfLife","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,-0.0374713113784525,2020-11-06,2020-11-27
"GableTopCartons","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.424764517689282,2020-11-06,2020-11-27
"GableTopCartons","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-1.60213230939521,2020-11-06,2020-11-27
"GableTopCartons","endOfLifeTransport","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"GableTopCartons","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"GableTopCartons","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"GableTopCartons","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,0.593085298823479,2020-11-06,2020-11-27
"Glass","endOfLife","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.0241032853176267,2020-11-06,2020-11-27
"Glass","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.00969916737496192,2020-11-06,2020-11-27
"Glass","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-0.0545758779759426,2020-11-06,2020-11-27
"Glass","endOfLife","recyclingPozzolan","TRACI 2.1","Eutrophication","kg N eq.",180,-0.0500778708890662,2020-11-06,2020-11-27
"Glass","endOfLife","recyclingToFiberglass","TRACI 2.1","Eutrophication","kg N eq.",180,-0.0206956530449461,2020-11-06,2020-11-27
"Glass","endOfLife","useAsAggregate","TRACI 2.1","Eutrophication","kg N eq.",180,0.0693798734419179,2020-11-06,2020-11-27
"Glass","endOfLifeTransport","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Glass","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Glass","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Glass","endOfLifeTransport","recyclingPozzolan","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Glass","endOfLifeTransport","recyclingToFiberglass","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"Glass","endOfLifeTransport","useAsAggregate","TRACI 2.1","Eutrophication","kg N eq.",20,0.0250595317409697,2020-11-06,2020-11-27
"Glass","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,1.7814705726061,2020-11-06,2020-11-27
"GypsumWallboard","endOfLife","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.0241032853176267,2020-11-06,2020-11-27
"GypsumWallboard","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.00969916737496192,2020-11-06,2020-11-27
"GypsumWallboard","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-0.0661065316856981,2020-11-06,2020-11-27
"GypsumWallboard","endOfLifeTransport","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"GypsumWallboard","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"GypsumWallboard","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"GypsumWallboard","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,0.110211879117848,2020-11-06,2020-11-27
"HDPE","endOfLife","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,-0.117126002669437,2020-11-06,2020-11-27
"HDPE","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.241070320880307,2020-11-06,2020-11-27
"HDPE","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-0.0420151420800571,2020-11-06,2020-11-27
"HDPE","endOfLifeTransport","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"HDPE","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"HDPE","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"HDPE","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,0.325857584903085,2020-11-06,2020-11-27
"LDPE","endOfLife","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,-0.117126002669437,2020-11-06,2020-11-27
"LDPE","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.241070320880307,2020-11-06,2020-11-27
"LDPE","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-0.0748804712832759,2020-11-06,2020-11-27
"LDPE","endOfLifeTransport","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"LDPE","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"LDPE","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.012014580375363,2020-11-06,2020-11-27
"LDPE","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,0.30150613319295,2020-11-06,2020-11-27
"Newsprint","endOfLife","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,-0.0102386646032053,2020-11-06,2020-11-27
"Newsprint","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.487603977335595,2020-11-06,2020-11-27
"Newsprint","endOfLife","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,-2.24397482553334,2020-11-06,2020-11-27
"Newsprint","endOfLifeTransport","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"Newsprint","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"Newsprint","endOfLifeTransport","recycling","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"Newsprint","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,9.21297919607348,2020-11-06,2020-11-27
"Nonrecyclables","endOfLife","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.00552649229122475,2020-11-06,2020-11-27
"Nonrecyclables","endOfLife","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.0315994316429058,2020-11-06,2020-11-27
"Nonrecyclables","endOfLife","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,1.02653507856935,2020-11-06,2020-11-27
"Nonrecyclables","endOfLifeTransport","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"Nonrecyclables","endOfLifeTransport","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"Nonrecyclables","endOfLifeTransport","landfilling","TRACI 2.1","Eutrophication","kg N eq.",180,0.0120120104566207,2020-11-06,2020-11-27
"Nonrecyclables","production","production","TRACI 2.1","Eutrophication","kg N eq.",180,20.7665789369825,2020-11-06,2020-11-27
"Other","endOfLife","anaerobicDigestion","TRACI 2.1","Eutrophication","kg N eq.",180,0.307444850516307,2020-11-06,2020-11-27
"Other","endOfLife","combustion","TRACI 2.1","Eutrophication","kg N eq.",180,-0.0426341700834722,2020-11-06,2020-11-27
"Other","endOfLife","combustionNoER","TRACI 2.1","Eutrophication","kg N eq.",180,0.023493159163248,2020-11-06,2020-11-27
